0.021;0.046;1.111;3.255;-17.045;85.225;968.551;283.308
0.015;0.061;1.108;-5.425;-14.455;88.97;968.557;283.251
0.014;0.055;1.078;-7.385;-11.585;88.095;968.671;282.329
0.009;0.047;1.065;-10.71;-8.295;87.15;968.671;282.272
0.015;0.056;1.009;-11.165;1.61;89.32;968.768;281.466
0.03;0.054;1.002;-8.96;3.78;89.915;968.768;281.427
0.016;0.05;0.979;-6.37;4.935;92.225;968.728;281.754
0.023;0.042;0.948;-0.595;4.27;95.725;968.704;281.979
0.024;0.035;0.934;0.735;3.08;96.565;968.752;281.669
0.015;0.031;0.91;2.38;1.015;106.96;968.83;280.935
0.008;0.027;0.935;3.36;0.56;100.485;968.83;280.895
0.015;0.038;0.915;5.32;1.12;101.85;968.713;281.884
0.0;0.027;0.904;7.7;3.465;103.355;968.766;281.451
-0.003;0.028;0.883;10.955;5.635;106.26;968.932;280.096
0.016;0.021;0.899;12.355;7.0;106.015;968.932;280.011
-0.002;0.021;0.911;15.26;8.89;108.85;968.861;280.613
0.0;0.036;0.924;17.605;10.5;110.775;968.983;279.583
-0.008;0.027;0.991;19.845;10.605;113.89;969.014;279.317
0.012;0.025;0.998;21.28;10.115;114.87;969.12;278.613
-0.0;0.04;0.99;20.72;9.135;116.445;969.12;278.398
0.008;0.041;0.988;19.6;7.56;117.53;969.182;277.858
-0.007;0.041;0.995;15.47;7.105;116.935;969.132;278.254
0.004;0.06;1.011;13.755;7.945;118.335;969.237;277.598
-0.011;0.059;1.012;12.39;9.38;117.145;969.237;277.376
-0.004;0.062;0.993;11.445;10.64;117.25;969.247;277.292
0.0;0.063;0.989;11.27;12.285;119.0;969.172;277.769
0.01;0.056;0.993;12.04;11.2;117.285;969.286;277.188
0.005;0.065;0.97;12.355;9.485;120.015;969.286;276.959
0.019;0.061;0.953;13.72;5.495;119.945;969.267;277.103
0.026;0.048;0.944;13.615;-0.245;120.12;969.314;276.806
0.015;0.059;0.964;12.18;-4.235;120.085;969.314;276.71
0.012;0.059;0.947;8.4;-6.475;120.75;969.324;276.618
-0.001;0.073;0.925;6.23;-6.335;119.56;969.351;276.444
-0.001;0.07;0.933;3.08;-4.62;119.14;969.42;275.941
0.01;0.084;0.949;1.925;1.33;119.175;969.42;275.794
0.023;0.069;0.958;1.505;4.445;118.3;969.397;275.976
0.017;0.062;0.943;2.135;8.96;125.23;969.424;275.812
0.033;0.066;0.96;4.515;12.425;117.11;969.424;275.757
0.028;0.046;0.979;8.015;13.23;115.71;969.531;274.845
0.047;0.048;0.985;10.045;11.795;114.17;969.55;274.679
0.046;0.053;1.005;10.43;9.835;115.71;969.558;274.615
0.03;0.048;1.047;8.015;5.04;115.115;969.742;273.4
0.044;0.042;1.075;4.27;3.08;113.855;969.742;273.026
0.032;0.026;1.079;2.135;2.24;112.595;969.676;273.435
0.035;0.047;1.061;-2.135;4.06;112.455;969.721;273.279
0.035;0.052;1.047;-3.08;6.475;112.525;969.721;273.188
0.023;0.039;1.047;-3.955;10.08;110.355;969.771;272.781
0.033;0.046;1.03;-1.435;11.305;112.0;969.771;272.756
0.056;0.052;0.988;4.13;11.025;109.375;969.908;271.586
0.028;0.049;0.986;8.365;8.82;109.62;969.866;271.914
0.041;0.043;0.998;12.075;5.915;110.11;969.866;271.934
0.032;0.025;0.939;15.82;1.015;108.815;969.898;271.657
0.027;0.038;0.956;17.15;-2.695;108.675;969.87;271.838
0.04;0.033;0.935;26.6;-5.88;108.815;969.87;271.895
0.022;0.025;0.953;17.815;-7.945;109.55;969.834;272.204
0.016;0.041;0.986;17.885;-8.715;109.27;969.983;271.245
0.001;0.019;0.974;17.92;-7.84;108.43;969.983;270.944
-0.12;0.026;1.004;17.78;-4.655;109.2;969.938;271.309
-0.009;0.039;1.0;18.095;-2.275;108.675;969.988;270.987
-0.015;0.041;1.022;18.69;-0.14;109.9;969.988;270.885
-0.007;0.051;1.07;19.6;1.4;109.865;970.003;270.75
-0.02;0.06;1.081;19.775;1.4;109.48;970.104;270.091
0.004;0.045;1.094;19.005;0.315;108.885;970.104;269.885
0.12;0.062;1.091;16.1;-1.645;109.165;970.137;269.611
0.006;0.055;1.106;12.915;-3.43;108.43;970.133;269.62
0.002;0.074;1.064;8.435;-5.705;108.36;970.133;269.627
-0.013;0.075;1.059;5.215;-6.055;107.065;970.19;269.166
-0.01;0.073;1.052;3.01;-5.95;106.085;970.19;269.137
0.003;0.066;1.027;1.12;-4.9;103.775;970.231;268.781
-0.01;0.071;0.99;0.105;-3.675;103.005;970.164;269.325
-0.004;0.067;0.989;-0.14;-2.24;102.83;970.164;269.359
0.0;0.074;0.979;0.84;-1.225;101.255;970.307;268.246
0.002;0.063;0.961;1.925;-1.645;99.995;970.307;268.132
0.009;0.073;0.996;4.97;-3.045;98.105;970.368;267.604
0.014;0.073;0.978;6.02;-3.64;96.565;970.403;267.301
-0.009;0.08;0.939;5.88;-1.75;93.38;970.423;267.128
0.002;0.076;1.009;6.02;5.005;89.88;970.53;266.207
0.011;0.091;1.007;6.825;9.135;89.04;970.582;265.773
0.014;0.072;1.005;8.225;11.55;87.29;970.582;265.746
0.019;0.06;0.965;11.235;14.0;83.895;970.547;266.051
0.01;0.08;0.992;14.84;13.615;82.075;970.591;265.678
0.035;0.07;1.035;17.29;6.895;80.115;970.509;266.374
0.04;0.081;1.009;16.73;2.275;80.465;970.646;265.265
0.03;0.068;1.037;16.275;-1.4;79.345;970.646;265.196
0.025;0.056;1.019;10.71;-10.5;76.265;970.654;265.094
0.031;0.066;1.119;8.995;-11.55;74.2;970.654;265.12
0.04;0.059;1.012;6.72;-11.62;72.38;970.628;265.335
0.026;0.051;0.996;4.97;-6.51;66.955;970.746;264.337
0.035;0.04;0.956;4.34;-3.535;65.905;970.795;263.936
0.032;0.046;0.997;7.07;2.485;61.145;970.837;263.563
0.03;0.035;0.988;6.93;4.375;60.9;970.905;263.105
0.043;0.06;1.02;8.82;5.11;57.015;970.905;262.961
0.049;0.067;1.025;6.51;2.485;55.65;970.997;262.164
0.025;0.058;1.016;5.635;0.875;54.075;971.038;261.831
0.031;0.057;1.026;2.835;-0.665;52.01;970.964;262.288
0.034;0.058;0.984;-2.065;-1.19;49.77;970.93;262.669
0.032;0.053;1.022;-4.69;-0.595;47.6;970.93;262.739
0.02;0.061;1.03;-6.405;2.31;44.555;971.08;261.469
0.035;0.067;1.001;-6.055;3.99;42.245;970.998;261.981
0.023;0.067;0.996;-4.13;7.595;39.48;970.998;262.155
0.033;0.058;1.015;-0.525;9.695;37.695;971.063;261.599
0.038;0.058;1.02;2.135;10.99;35.385;971.086;261.409
0.042;0.052;1.008;5.005;11.025;33.18;971.086;261.397
0.036;0.055;0.997;9.625;11.2;28.665;971.125;261.056
0.042;0.052;0.996;10.78;10.605;29.435;971.146;260.891
0.034;0.041;0.995;12.39;7.21;25.865;971.259;259.917
0.02;0.055;1.031;11.725;5.985;23.45;971.312;259.561
0.028;0.044;1.035;11.27;6.37;21.07;971.312;259.454
0.022;0.055;1.022;8.89;7.77;19.67;971.387;258.803
0.023;0.053;1.043;7.455;8.155;17.15;971.318;259.351
0.022;0.055;1.039;6.93;9.1;14.63;971.318;259.385
0.021;0.063;1.017;7.245;8.96;12.985;971.484;257.983
0.014;0.05;1.011;8.225;8.925;12.32;971.411;258.575
0.018;0.051;0.993;9.695;6.44;10.465;971.411;258.586
0.02;0.047;0.975;10.885;4.235;8.75;971.411;258.586
0.018;0.045;0.98;12.04;2.065;7.84;971.517;257.733
0.017;0.044;0.973;12.67;-2.555;6.895;971.489;257.898
0.008;0.048;0.998;13.125;-6.335;5.18;971.578;257.34
0.01;0.052;0.972;13.09;-7.245;4.48;971.578;257.161
-0.009;0.046;0.967;12.25;-9.765;3.045;971.635;256.666
-0.01;0.053;0.969;10.71;-10.535;1.925;971.623;256.755
-0.011;0.058;1.004;8.96;-9.485;-0.63;971.689;256.329
-0.006;0.058;1.014;7.77;-8.575;-1.575;971.689;256.193
-0.016;0.057;1.025;7.105;-7.35;-3.185;971.62;256.746
-0.01;0.059;1.085;5.565;-5.215;-6.965;971.662;256.441
-0.009;0.057;1.098;4.235;-5.635;-7.28;971.662;256.42
-0.025;0.074;1.079;3.36;-5.775;-8.19;971.708;256.049
-0.006;0.07;1.057;0.805;-6.895;-10.01;971.704;256.06
-0.007;0.066;1.06;-0.875;-8.61;-11.27;971.704;256.062
-0.01;0.066;1.025;-2.555;-10.01;-13.51;971.842;254.884
-0.011;0.068;0.995;-2.45;-10.675;-14.665;971.82;255.012
-0.013;0.064;0.958;-2.135;-11.9;-16.59;971.82;255.057
-0.021;0.061;0.924;-1.645;-11.445;-17.36;971.846;254.833
-0.012;0.05;0.899;-0.28;-11.2;-18.655;971.93;254.288
-0.015;0.065;0.887;0.56;-10.955;-19.32;971.93;254.118
-0.01;0.049;0.932;1.61;-10.22;-21.21;971.849;254.8
-0.01;0.064;0.923;1.505;-9.765;-21.49;972.049;253.516
-0.011;0.061;0.916;0.385;-9.73;-23.205;972.049;253.092
0.117;0.037;0.911;-0.84;-10.92;-24.395;971.912;254.19
-0.015;0.067;0.945;-1.68;-12.985;-26.495;971.968;253.9
-0.002;0.056;0.966;-2.1;-15.47;-26.6;971.968;253.787
-0.001;0.058;0.978;-2.73;-17.29;-19.39;972.162;252.213
-0.021;0.065;0.988;-3.01;-17.64;-27.685;972.189;251.938
-0.021;0.051;1.017;-4.515;-17.955;-30.625;972.189;251.873
-0.012;0.059;1.046;-4.585;-17.85;-31.325;972.169;252.037
-0.024;0.058;1.054;-3.36;-15.26;-32.48;972.276;251.355
-0.02;0.067;1.074;-3.57;-13.195;-34.3;972.276;251.139
-0.026;0.071;1.072;-2.905;-10.535;-36.505;972.227;251.52
-0.02;0.046;1.07;-2.66;-5.53;-37.87;972.198;251.735
-0.014;0.071;1.054;-1.995;-4.445;-39.13;972.198;251.795
-0.017;0.056;1.035;-1.12;-2.45;-41.615;972.202;251.77
-0.007;0.054;1.009;1.505;-2.415;-41.965;972.302;251.116
-0.012;0.058;1.004;3.185;-2.66;-42.805;972.302;250.915
0.005;0.048;0.953;5.635;-4.445;-43.26;972.389;250.197
-0.01;0.051;0.938;7.175;-5.775;-36.085;972.357;250.361
-0.001;0.041;0.949;8.75;-6.23;-44.24;972.357;250.423
-0.0;0.03;0.926;12.565;-7.28;-45.465;972.491;249.27
0.114;0.042;0.895;13.58;-6.72;-46.13;972.531;248.942
-0.01;0.045;0.906;14.42;-6.09;-47.845;972.52;248.997
0.003;0.038;0.919;14.21;-2.31;-50.015;972.577;248.648
-0.006;0.046;0.945;13.895;0.805;-50.68;972.577;248.526
-0.001;0.047;0.97;12.46;4.375;-51.87;972.596;248.465
0.002;0.048;0.982;11.27;5.25;-53.305;972.596;248.37
0.011;0.034;0.997;9.1;5.355;-55.895;972.667;247.908
0.027;0.055;1.018;3.885;3.78;-58.905;972.655;247.856
0.003;0.044;1.052;0.875;2.065;-59.57;972.716;247.361
0.016;0.055;1.066;-1.75;-0.245;-60.69;972.736;247.198
0.018;0.056;1.084;-3.5;-3.99;-54.39;972.912;245.735
0.013;0.057;1.034;-3.99;-4.13;-63.07;972.912;245.646
0.011;0.058;1.048;-3.955;-4.375;-65.345;972.857;246.029
0.011;0.049;1.019;-3.115;-3.78;-66.15;972.857;246.11
0.009;0.06;0.99;-2.8;-3.15;-67.69;972.938;245.459
0.019;0.046;0.95;-1.54;-5.25;-69.09;972.907;245.666
0.017;0.054;0.951;1.05;-6.93;-70.385;973.017;244.969
0.028;0.051;0.96;2.905;-8.47;-71.015;973.017;244.746
0.02;0.048;0.947;6.79;-12.46;-72.835;972.984;245.016
0.033;0.031;0.95;8.995;-12.845;-74.13;973.08;244.242
0.032;0.045;0.983;12.39;-15.225;-75.04;973.181;243.376
0.016;0.036;0.998;15.015;-13.79;-75.6;973.177;243.347
0.031;0.043;1.001;16.31;-13.685;-76.79;973.177;243.354
0.025;0.041;0.979;16.17;-11.2;-78.435;973.201;243.152
0.036;0.039;0.993;15.645;-10.815;-79.555;973.26;242.675
0.03;0.053;1.013;15.68;-11.795;-81.025;973.26;242.646
0.029;0.042;1.054;14.28;-12.145;-82.04;973.222;242.964
0.038;0.051;1.065;13.51;-14.7;-84.805;973.268;242.597
0.024;0.054;1.045;12.88;-16.975;-86.1;973.453;241.077
0.021;0.04;1.009;13.755;-18.725;-85.4;973.453;240.983
0.027;0.041;0.994;14.98;-18.795;-87.325;973.333;241.944
0.018;0.041;0.978;15.89;-16.66;-88.55;973.371;241.705
0.021;0.05;0.957;16.73;-13.755;-89.705;973.42;241.369
0.01;0.027;0.916;16.205;-10.71;-90.44;973.42;241.27
0.026;0.046;0.908;15.61;-6.44;-92.05;973.462;240.924
0.027;0.034;0.892;14.0;-3.955;-93.625;973.553;240.314
0.024;0.05;0.934;10.08;0.28;-96.845;973.53;240.263
0.041;0.031;0.928;8.225;1.12;-96.985;973.53;240.307
0.049;0.037;0.926;4.55;0.0;-99.12;973.583;239.863
0.041;0.049;0.952;2.59;-1.715;-100.485;973.724;238.72
0.05;0.042;0.971;1.12;-2.73;-100.73;973.724;238.649
0.036;0.068;1.001;-0.07;-4.025;-102.515;973.671;239.094
0.053;0.067;1.054;-1.54;-7.42;-102.165;973.854;237.547
0.036;0.086;1.092;-0.805;-8.82;-103.425;973.72;238.386
0.029;0.075;1.159;1.155;-11.935;-103.81;973.72;238.667
0.037;0.087;1.225;4.2;-13.37;-105.455;973.883;237.297
0.016;0.09;1.261;7.455;-14.35;-106.54;973.765;238.229
0.033;0.096;1.264;11.795;-16.38;-107.625;973.911;237.343
0.011;0.091;1.201;15.365;-14.455;-107.625;973.911;237.034
0.008;0.08;1.122;16.135;-13.93;-109.235;974.01;236.227
0.018;0.068;1.032;16.065;-13.195;-110.04;974.037;235.963
0.027;0.073;1.001;14.28;-13.3;-110.845;974.037;235.949
0.034;0.068;0.941;10.395;-14.49;-112.14;973.993;236.321
0.014;0.067;0.926;6.615;-15.505;-112.665;974.071;235.695
0.013;0.06;0.913;3.08;-17.92;-113.82;974.071;235.656
0.026;0.057;0.879;-2.24;-22.715;-113.4;974.029;236.005
0.017;0.064;0.872;-4.515;-25.865;-113.89;974.115;235.457
0.0;0.056;0.86;-6.37;-27.825;-113.995;974.115;235.284
-0.002;0.049;0.858;-7.945;-31.045;-114.24;974.141;235.054
-0.008;0.049;0.868;-7.28;-32.48;-113.225;974.088;235.476
-0.003;0.05;0.998;-6.055;-32.76;-114.625;974.088;235.502
-0.008;0.056;0.938;-5.005;-32.305;-115.255;974.19;234.678
0.001;0.057;0.931;-0.875;-31.745;-115.43;974.222;234.372
0.005;0.05;0.972;1.54;-29.75;-115.955;974.222;234.355
-0.01;0.064;0.965;3.605;-27.125;-114.73;974.282;233.869
0.006;0.061;0.983;6.265;-22.715;-107.555;974.344;233.435
0.002;0.05;0.979;9.065;-21.035;-115.815;974.344;233.309
0.013;0.053;0.968;11.13;-20.23;-108.395;974.282;233.826
0.008;0.043;1.002;12.355;-19.915;-115.465;974.4;233.071
0.016;0.052;1.002;14.49;-21.35;-107.975;974.4;232.821
0.014;0.055;1.012;15.365;-22.05;-114.415;974.428;232.591
0.019;0.051;1.004;16.555;-23.17;-114.555;974.526;231.944
0.012;0.062;1.01;17.64;-24.5;-114.485;974.526;231.736
0.028;0.059;1.013;19.075;-25.34;-114.205;974.523;231.76
0.016;0.061;0.89;19.39;-24.815;-115.255;974.508;231.86
0.006;0.049;0.992;18.9;-23.03;-114.66;974.508;231.892
0.007;0.057;1.005;17.85;-20.44;-114.765;974.583;231.285
0.007;0.066;0.965;16.905;-18.97;-116.375;974.583;231.247
0.014;0.055;0.979;15.015;-15.47;-116.83;974.675;230.461
0.023;0.065;0.995;13.23;-12.81;-117.95;974.572;231.322
0.011;0.081;1.017;11.55;-11.865;-116.305;974.767;230.077
0.005;0.081;1.064;10.535;-10.78;-116.305;974.767;229.684
-0.007;0.068;1.081;8.61;-11.55;-115.71;974.813;229.286
0.019;0.08;1.074;9.87;-13.755;-116.235;974.813;229.262
-0.011;0.062;1.072;12.635;-14.0;-115.465;974.902;228.51
0.001;0.066;1.06;12.565;-12.775;-114.73;974.883;228.648
-0.015;0.067;1.004;12.075;-13.09;-114.135;974.982;228.021
-0.009;0.07;0.985;8.015;-13.965;-113.855;975.011;227.621
-0.026;0.051;0.974;4.375;-15.89;-113.82;975.011;227.561
-0.023;0.058;0.958;0.35;-19.53;-110.355;975.03;227.409
-0.019;0.035;0.948;-5.495;-33.88;-105.175;974.997;227.672
-0.02;0.041;0.988;-5.39;-40.495;-103.04;975.031;227.406
-0.023;0.045;0.945;1.26;-49.315;-100.45;975.182;226.166
-0.021;0.063;0.994;6.58;-52.115;-90.895;975.182;226.089
-0.042;0.048;1.036;13.615;-51.52;-96.32;975.119;226.622
-0.034;0.05;1.076;22.295;-45.01;-93.38;975.21;225.85
-0.033;0.061;1.092;26.145;-39.515;-91.945;975.163;226.223
-0.033;0.06;1.125;28.175;-29.47;-91.56;975.288;225.193
-0.021;0.065;1.194;26.46;-23.345;-89.32;975.404;224.192
-0.026;0.081;1.184;25.06;-21.525;-89.18;975.457;223.836
-0.018;0.064;1.161;21.77;-18.235;-87.395;975.514;223.235
-0.023;0.068;1.168;20.23;-17.01;-86.695;975.461;223.571
-0.01;0.062;1.148;18.76;-15.785;-85.925;975.461;223.678
-0.02;0.065;1.118;17.605;-12.215;-84.49;975.584;222.692
-0.018;0.059;1.145;14.84;-10.465;-84.175;975.509;223.114
-0.023;0.059;1.079;10.64;-7.315;-82.53;975.509;223.269
-0.003;0.05;1.063;6.09;-4.445;-82.355;975.647;222.103
-0.01;0.062;1.051;2.905;-3.92;-81.76;975.725;221.583
-0.011;0.063;1.035;1.12;-2.94;-78.33;975.694;221.67
0.017;0.056;1.019;0.0;-4.725;-77.07;975.694;221.685
0.013;0.05;1.015;-1.12;-7.455;-76.615;975.806;220.782
0.004;0.053;1.013;-1.82;-11.41;-73.08;975.701;221.565
0.013;0.051;1.037;-1.61;-15.015;-71.12;975.744;221.341
0.0;0.06;1.061;-0.595;-18.025;-69.37;975.744;221.255
-0.122;0.057;1.082;-0.49;-20.3;-67.55;975.825;220.601
-0.002;0.04;1.057;-1.05;-21.77;-66.745;975.905;220.044
-0.011;0.056;1.062;-1.715;-22.295;-64.47;975.905;219.872
-0.001;0.057;1.064;-2.415;-21.42;-63.14;975.991;219.142
-0.014;0.055;1.029;-2.275;-20.51;-61.32;975.915;219.622
-0.005;0.054;0.982;-0.84;-18.585;-60.41;976.028;219.051
-0.005;0.049;0.962;0.7;-18.515;-58.52;976.028;218.824
-0.015;0.058;0.962;2.835;-17.5;-56.7;976.105;218.192
0.003;0.033;0.961;4.725;-17.22;-54.775;976.095;218.227
-0.016;0.038;0.956;6.755;-17.605;-53.305;976.095;218.231
0.006;0.035;0.95;10.01;-9.205;-49.98;976.072;218.432
0.004;0.051;0.983;12.845;-18.97;-49.805;976.138;217.9
0.0;0.04;1.014;14.42;-20.37;-46.62;976.135;217.884
0.006;0.041;1.031;15.19;-22.015;-44.52;976.255;217.113
-0.004;0.034;1.042;14.945;-21.28;-43.75;976.255;216.871
0.013;0.034;1.052;14.035;-20.51;-40.95;976.17;217.544
-0.006;0.036;1.077;12.005;-19.075;-38.675;976.268;216.796
0.014;0.039;1.134;10.08;-17.955;-38.255;976.268;216.747
0.011;0.034;1.074;5.32;-15.855;-36.225;976.307;216.419
0.015;0.05;1.097;2.065;-15.82;-34.72;976.367;215.926
0.003;0.049;1.065;0.525;-15.015;-34.02;976.402;215.674
0.023;0.037;1.024;-0.42;-14.77;-32.165;976.402;215.599
0.024;0.048;0.986;-0.77;-15.085;-31.71;976.396;215.639
0.014;0.053;0.949;-0.49;-13.79;-31.57;976.387;215.7
0.027;0.069;0.919;1.75;-12.18;-30.205;976.387;215.719
0.03;0.059;0.908;3.85;-12.005;-30.17;976.518;214.669
0.023;0.061;0.87;6.405;-10.185;-29.05;976.518;214.603
0.028;0.069;0.908;8.645;-7.105;-29.575;976.523;214.558
0.028;0.04;0.911;10.08;-5.25;-28.42;976.464;215.031
0.034;0.063;0.909;10.22;-3.745;-28.385;976.464;215.06
0.04;0.063;0.883;10.01;-1.645;-29.68;976.583;214.052
0.024;0.061;0.887;9.065;0.07;-28.665;976.594;213.951
0.043;0.085;0.899;8.19;0.42;-29.855;976.594;213.945
0.044;0.07;0.932;5.46;-0.035;-29.68;976.668;213.32
0.036;0.076;0.974;3.57;-0.245;-29.365;976.642;213.478
0.051;0.061;1.035;1.05;-2.31;-28.49;976.765;212.737
0.039;0.086;1.07;0.315;-4.165;-28.315;976.765;212.489
0.03;0.079;1.086;0.385;-5.915;-28.0;976.697;212.916
0.025;0.082;1.09;1.12;-7.63;-26.25;976.697;213.06
0.032;0.086;1.081;2.52;-8.68;-27.125;976.734;212.76
0.024;0.082;1.064;2.8;-8.26;-24.745;976.768;212.52
0.024;0.074;1.087;4.83;-6.79;-26.04;976.768;212.447
0.028;0.064;1.068;5.74;-3.955;-24.15;976.815;212.066
0.026;0.056;1.049;6.055;-0.945;-24.29;976.804;212.115
0.021;0.063;1.01;4.69;1.89;-23.59;976.804;212.138
0.027;0.073;1.005;3.185;5.18;-23.94;976.841;211.83
0.034;0.076;0.982;1.54;6.615;-22.96;976.986;210.887
0.031;0.068;0.974;-0.455;7.875;-22.435;976.986;210.594
0.025;0.075;1.019;-2.345;7.77;-21.875;977.025;210.247
0.02;0.088;0.982;-3.92;6.965;-21.0;977.065;209.98
0.013;0.083;0.915;-8.26;4.515;-19.635;976.994;210.465
0.024;0.093;0.963;-8.715;4.445;-18.865;977.013;210.383
0.023;0.086;0.979;-8.855;4.48;-19.32;977.013;210.348
0.014;0.096;0.962;-7.77;4.9;-17.29;977.015;210.323
0.027;0.09;0.967;-7.14;5.88;-16.765;977.075;209.839
0.013;0.089;1.025;-7.035;5.6;-16.03;977.243;208.728
0.02;0.096;1.039;-5.81;4.935;-14.42;977.184;208.748
0.003;0.107;1.048;-2.765;2.975;-13.65;977.184;208.871
0.02;0.085;1.042;0.77;-1.12;-12.95;977.319;207.928
0.012;0.073;1.037;1.75;-3.92;-11.515;977.319;207.731
0.019;0.085;1.057;2.66;-7.07;-10.395;977.355;207.481
0.025;0.082;1.039;5.46;-14.175;-6.825;977.368;207.296
0.01;0.084;1.008;5.845;-15.68;-6.44;977.387;207.173
0.005;0.083;1.002;6.335;-15.47;-6.755;977.387;207.135
0.011;0.071;0.975;4.97;-14.945;-4.62;977.377;207.213
0.003;0.081;0.954;3.535;-11.445;-3.08;977.428;206.781
0.017;0.079;0.915;1.05;-7.035;-2.52;977.527;205.944
-0.001;0.074;0.904;-0.455;-4.48;-2.8;977.476;206.339
0.007;0.076;0.916;-0.945;-3.325;-2.94;977.476;206.364
0.02;0.075;0.917;-3.535;-4.795;0.805;977.531;205.747
0.022;0.068;0.914;-3.64;-5.285;0.77;977.531;205.884
0.012;0.066;0.924;-3.22;-5.915;1.54;977.522;205.964
0.028;0.076;0.94;-1.47;-8.33;2.415;977.636;205.049
0.009;0.085;0.972;1.365;-10.43;5.075;977.679;204.715
0.018;0.081;1.014;4.06;-12.25;6.475;977.732;204.285
0.017;0.083;1.037;7.0;-13.16;8.365;977.732;204.172
0.01;0.08;1.035;9.38;-12.705;8.855;977.724;204.231
0.025;0.074;1.113;10.15;-12.88;11.235;977.715;204.292
0.013;0.078;1.109;10.78;-13.475;11.445;977.801;203.757
0.008;0.075;1.09;10.885;-13.23;12.635;977.801;203.584
0.007;0.068;1.079;9.905;-12.985;14.455;977.922;202.602
0.014;0.079;1.075;8.82;-12.74;14.98;977.936;202.45
0.017;0.058;1.022;6.685;-12.845;15.645;977.947;202.346
0.014;0.067;0.971;5.705;-12.355;15.47;977.947;202.325
0.018;0.068;0.952;4.585;-11.48;16.835;978.045;201.688
0.011;0.081;0.956;2.31;-9.275;25.585;977.949;202.101
0.013;0.059;0.921;0.245;-6.23;17.535;977.949;202.302
0.021;0.068;0.873;0.175;-4.095;26.495;978.081;201.243
0.01;0.054;0.894;-0.805;-0.525;18.06;978.032;201.567
0.03;0.06;0.883;-1.4;1.19;19.88;978.032;201.59
0.031;0.067;0.907;-1.715;5.11;19.145;978.104;200.972
0.019;0.063;0.918;-2.24;6.615;18.725;978.084;201.134
0.03;0.07;0.947;-2.765;8.085;20.685;978.169;200.598
0.036;0.068;0.995;-3.395;7.56;20.405;978.169;200.419
0.034;0.069;1.014;-3.465;5.915;22.12;978.252;199.717
0.043;0.07;1.021;-2.345;4.515;22.26;978.182;200.153
0.031;0.078;1.045;0.28;2.59;23.555;978.227;200.011
0.038;0.077;1.052;3.29;-0.175;25.655;978.227;199.919
0.02;0.079;1.033;6.16;-2.205;27.23;978.31;199.22
0.026;0.085;1.068;8.155;-3.115;27.895;978.286;199.361
0.022;0.072;1.078;11.06;-4.9;29.365;978.404;198.651
0.025;0.075;1.103;13.02;-6.23;30.59;978.404;198.402
0.028;0.061;1.098;12.775;-7.42;30.555;978.4;198.43
0.018;0.069;1.059;12.25;-7.49;31.745;978.482;197.774
0.027;0.063;1.035;11.9;-6.405;32.095;978.422;198.115
0.021;0.077;1.001;11.375;-5.25;32.13;978.422;198.235
0.023;0.069;0.995;11.06;-4.69;31.85;978.426;198.218
0.035;0.07;0.973;10.675;-2.485;32.83;978.552;197.401
0.038;0.064;0.955;9.66;-0.91;32.375;978.552;197.147
0.027;0.07;0.977;9.73;1.085;31.745;978.561;197.072
0.025;0.068;0.968;10.255;2.94;32.34;978.578;196.94
0.039;0.07;0.974;10.85;3.36;32.095;978.578;196.904
0.041;0.053;0.956;11.13;3.115;32.865;978.666;196.34
0.04;0.063;0.953;10.57;2.1;31.675;978.666;196.155
0.028;0.057;0.953;10.675;2.52;34.09;978.644;196.331
0.039;0.06;0.977;10.01;2.135;34.265;978.686;196.069
0.029;0.073;0.959;9.45;2.555;33.6;978.686;195.984
0.026;0.064;0.967;9.31;2.45;34.755;978.723;195.684
0.041;0.069;1.002;9.38;2.59;34.265;978.723;195.666
0.029;0.078;1.041;10.43;3.465;35.175;978.702;195.839
0.02;0.081;1.028;11.55;3.675;35.0;978.734;195.583
0.031;0.063;1.051;11.48;2.975;34.615;978.734;195.567
0.026;0.069;1.043;12.53;2.24;35.875;978.77;195.267
0.022;0.073;1.043;13.685;1.785;35.14;978.848;194.758
0.021;0.059;1.032;12.32;0.875;36.155;978.848;194.6
0.04;0.082;1.006;12.18;0.42;27.265;978.907;194.089
0.032;0.079;1.006;12.53;0.105;36.715;978.986;193.572
0.025;0.057;0.989;11.585;0.91;36.26;978.986;193.413
0.023;0.048;0.952;11.375;1.89;36.015;978.886;194.248
0.025;0.045;0.954;10.57;2.45;35.105;978.835;194.587
0.037;0.061;0.97;9.975;4.515;36.05;978.97;193.828
0.035;0.048;0.96;8.225;5.565;35.595;978.97;193.545
0.023;0.056;0.981;7.385;6.72;35.49;979.03;193.062
0.04;0.065;0.989;4.13;7.245;33.845;979.158;192.288
0.028;0.061;1.047;3.71;7.665;35.035;979.158;191.955
0.027;0.059;1.046;4.095;8.68;33.145;979.135;192.113
0.031;0.063;1.057;4.9;8.435;34.475;979.26;191.124
0.028;0.08;1.065;6.265;8.33;34.3;979.253;191.105
0.037;0.061;1.078;8.155;5.6;34.685;979.259;191.075
0.037;0.074;1.083;9.975;3.465;34.685;979.259;191.062
0.041;0.073;1.091;10.675;3.43;36.575;979.365;190.207
0.032;0.069;1.066;9.24;3.78;35.945;979.345;190.326
0.032;0.069;1.035;9.38;5.355;35.245;979.348;190.308
0.036;0.047;1.004;7.385;7.35;35.595;979.359;190.23
0.031;0.061;0.975;5.705;12.25;34.755;979.408;189.893
