pref;uptime;ax;ay;az;gx;gy;gz;mx;my;mz;pressure;altitude;tempreature;simulation;one;two;three;four;five;six;seven;eight
DAT;329596; 0.043; 0.075; 0.983; 10.640; -4.305; -45.465; -0.823; -0.086; -2.720; 994.486; 61.362; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;329706; -0.438; -0.963; 0.917; 8.015; -6.895; -48.650; -0.795; -0.088; -2.702; 994.555; 60.716; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;329750; 0.066; 0.117; 1.036; 6.720; -7.455; -49.945; -0.787; -0.079; -2.721; 994.515; 60.960; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;329838; 0.037; 0.091; 1.051; 3.710; -8.715; -53.340; -0.787; -0.079; -2.721; 994.621; 60.206; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;329882; 0.037; 0.078; 1.055; 1.960; -8.855; -54.880; -0.782; -0.072; -2.715; 994.621; 60.154; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;329948; 0.035; 0.089; 1.105; -0.595; -10.255; -55.965; -0.782; -0.072; -2.715; 994.645; 59.945; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330036; 0.033; 0.061; 1.100; -5.005; -11.025; -58.625; -0.768; -0.052; -2.724; 994.853; 58.215; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330080; 0.028; 0.073; 1.062; -6.300; -11.690; -58.590; -0.762; -0.039; -2.728; 994.703; 59.375; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330124; 0.035; 0.071; 1.069; -7.980; -12.495; -59.430; -0.762; -0.039; -2.728; 994.703; 59.447; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330212; 0.034; 0.076; 1.033; -12.075; -14.595; -54.250; -0.757; -0.019; -2.735; 994.758; 58.989; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330256; 0.024; 0.071; 1.003; -13.475; -14.665; -63.070; -0.757; 0.017; -2.737; 994.743; 59.109; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330322; 0.043; 0.069; 0.952; -14.455; -14.630; -65.450; -0.757; 0.017; -2.737; 994.816; 58.538; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330366; 0.033; 0.072; 0.925; -15.505; -13.965; -64.995; -0.756; 0.043; -2.747; 994.816; 58.501; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330432; 0.031; 0.072; 0.937; -15.365; -13.090; -67.830; -0.756; 0.043; -2.747; 994.877; 57.986; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330498; 0.020; 0.074; 0.951; -14.735; -11.620; -69.020; -0.757; 0.080; -2.743; 994.876; 57.986; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330542; 0.024; 0.061; 0.888; -15.015; -10.325; -70.805; -0.757; 0.080; -2.743; 994.938; 57.596; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330586; 0.025; 0.069; 0.900; -13.580; -9.205; -69.510; -0.770; 0.107; -2.752; 994.938; 57.474; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330674; -0.056; -0.914; 0.799; -14.315; -7.245; -71.540; -0.764; 0.145; -2.740; 994.995; 56.989; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330718; 0.229; 1.138; 1.124; -15.575; -5.950; -73.430; -0.764; 0.145; -2.740; 995.029; 56.765; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330784; 0.026; 0.076; 0.975; -16.730; -7.000; -73.710; -0.782; 0.170; -2.753; 995.055; 56.526; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330828; 0.016; 0.071; 0.991; -17.325; -8.925; -74.340; -0.782; 0.170; -2.753; 995.055; 56.473; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330894; 0.034; 0.061; 1.007; -17.010; -12.390; -74.480; -0.793; 0.208; -2.759; 995.030; 56.675; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;330960; 0.029; 0.069; 1.063; -17.255; -16.905; -73.780; -0.816; 0.240; -2.749; 995.114; 56.019; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331004; 0.034; 0.063; 1.071; -16.835; -21.000; -74.375; -0.816; 0.240; -2.749; 995.114; 55.978; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331048; 0.016; 0.067; 1.095; -15.190; -23.625; -75.215; -0.847; 0.265; -2.758; 995.143; 55.743; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331136; 0.019; 0.071; 1.093; -11.830; -26.110; -73.710; -0.847; 0.265; -2.758; 995.158; 55.611; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331180; 0.030; 0.070; 1.087; -11.340; -26.705; -74.270; -0.885; 0.291; -2.747; 995.269; 54.895; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331268; 0.014; 0.063; 1.077; -9.590; -25.235; -76.615; -0.930; 0.302; -2.737; 995.159; 55.359; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331312; 0.017; 0.066; 1.063; -8.470; -23.695; -76.055; -0.930; 0.302; -2.737; 995.159; 55.576; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331356; 0.001; 0.079; 1.081; -8.575; -21.420; -76.440; -0.972; 0.312; -2.734; 995.292; 54.750; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331444; 0.023; 0.065; 1.004; -7.245; -14.840; -79.100; -1.011; 0.317; -2.733; 995.438; 53.307; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331490; 0.020; 0.058; 0.996; -5.705; -10.465; -78.575; -1.011; 0.317; -2.733; 995.438; 53.234; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331534; 0.023; 0.067; 0.961; -4.865; -6.965; -79.765; -1.011; 0.317; -2.733; 995.410; 53.456; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331600; 0.025; 0.069; 0.930; -4.130; -2.275; -79.835; -1.041; 0.311; -2.729; 995.544; 52.620; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331666; -0.339; 0.768; 0.671; -3.500; 2.905; -80.990; -1.065; 0.298; -2.719; 995.428; 53.072; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331732; 0.731; 0.268; 1.095; -5.040; 7.805; -83.475; -1.065; 0.298; -2.719; 995.428; 53.308; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331776; 0.023; 0.063; 0.864; -5.705; 10.430; -81.690; -1.074; 0.289; -2.723; 995.494; 52.792; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331820; 0.031; 0.049; 0.876; -7.175; 12.250; -82.670; -1.074; 0.289; -2.723; 995.494; 52.760; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331908; 0.040; 0.058; 0.913; -10.115; 13.510; -84.385; -1.091; 0.273; -2.726; 995.604; 52.094; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331954; 0.039; 0.063; 0.908; -12.285; 14.210; -84.175; -1.101; 0.261; -2.725; 995.604; 51.841; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;331998; 0.058; 0.066; 0.919; -14.455; 14.140; -85.960; -1.101; 0.261; -2.725; 995.646; 51.557; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332064; 0.051; 0.070; 0.947; -18.690; 14.140; -84.525; -1.112; 0.247; -2.725; 995.594; 51.798; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332108; 0.053; 0.070; 1.006; -21.000; 13.370; -86.170; -1.112; 0.247; -2.725; 995.594; 51.900; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332174; 0.054; 0.070; 1.033; -23.660; 12.390; -86.345; -1.108; 0.243; -2.731; 995.681; 51.219; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332218; 0.046; 0.080; 1.048; -24.675; 11.410; -87.815; -1.108; 0.243; -2.731; 995.681; 51.176; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332262; 0.050; 0.074; 1.072; -25.305; 10.115; -88.340; -1.114; 0.236; -2.733; 995.742; 50.693; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332328; 0.035; 0.090; 1.107; -24.360; 10.045; -89.110; -1.114; 0.236; -2.733; 995.806; 50.154; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332372; 0.033; 0.083; 1.113; -23.975; 10.290; -90.370; -1.124; 0.232; -2.725; 995.806; 50.122; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332416; 0.021; 0.093; 1.121; -22.785; 10.080; -88.865; -1.124; 0.232; -2.725; 995.824; 49.977; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332482; 0.035; 0.092; 1.102; -20.615; 8.855; -90.650; -1.131; 0.223; -2.722; 995.852; 49.788; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332526; 0.037; 0.091; 1.107; -19.110; 7.000; -90.020; -1.131; 0.223; -2.722; 995.852; 49.731; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332592; 0.028; 0.087; 1.110; -15.960; 4.340; -81.305; -1.139; 0.211; -2.733; 995.884; 49.461; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332636; 0.034; 0.091; 1.149; -13.720; 1.540; -89.775; -1.139; 0.211; -2.733; 995.982; 48.838; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332680; 0.074; 1.086; 1.236; -9.940; 0.700; -89.635; -1.143; 0.197; -2.722; 995.982; 48.644; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332746; 0.203; -0.498; 1.184; -4.515; -1.365; -89.810; -1.145; 0.176; -2.717; 995.870; 49.516; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332790; 0.027; 0.097; 1.154; 0.070; -3.290; -89.845; -1.145; 0.176; -2.717; 995.958; 49.015; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332834; 0.010; 0.092; 1.166; 5.040; -3.465; -89.705; -1.145; 0.176; -2.717; 995.958; 48.844; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332900; 0.013; 0.071; 1.157; 11.165; -2.485; -90.195; -1.154; 0.145; -2.728; 995.988; 48.595; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;332944; 0.000; 0.089; 1.169; 13.965; -0.385; -89.565; -1.157; 0.107; -2.730; 996.098; 47.878; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333010; 0.008; 0.079; 1.175; 16.975; 3.220; -88.375; -1.157; 0.107; -2.730; 996.098; 47.647; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333054; 0.019; 0.068; 1.124; 17.710; 4.830; -89.495; -1.145; 0.065; -2.722; 996.063; 47.925; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333098; 0.008; 0.072; 1.108; 17.990; 6.300; -89.810; -1.145; 0.065; -2.722; 996.063; 47.942; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333164; -0.000; 0.077; 1.037; 16.485; 5.845; -88.515; -1.132; 0.015; -2.720; 996.153; 47.191; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333208; 0.015; 0.075; 1.024; 15.225; 4.060; -89.355; -1.132; 0.015; -2.720; 996.177; 46.994; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333252; -0.000; 0.064; 1.005; 13.055; 1.470; -80.850; -1.109; -0.026; -2.724; 996.177; 46.982; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333318; 0.003; 0.068; 0.955; 9.800; -1.960; -88.620; -1.109; -0.026; -2.724; 996.174; 47.001; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333362; 0.003; 0.069; 0.959; 7.735; -4.935; -88.935; -1.089; -0.057; -2.728; 996.165; 47.060; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333428; -0.003; 0.054; 0.922; 4.690; -8.015; -87.395; -1.089; -0.057; -2.728; 996.287; 46.307; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333472; -0.007; 0.046; 0.918; 2.450; -9.660; -87.920; -1.057; -0.082; -2.721; 996.287; 46.065; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333538; -0.011; 0.062; 0.967; -0.420; -10.850; -87.815; -1.038; -0.097; -2.720; 996.352; 45.535; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333626; -0.021; 0.057; 1.017; -4.795; -9.415; -87.045; -1.038; -0.097; -2.720; 996.325; 45.715; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333670; 0.589; 0.113; 0.803; -5.460; -7.350; -87.535; -1.009; -0.107; -2.717; 996.387; 45.331; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333736; -0.044; 0.961; 1.211; -5.845; -2.765; -87.955; -0.974; -0.106; -2.718; 996.387; 45.201; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333824; 0.004; 0.075; 1.149; -6.230; 3.605; -89.040; -0.974; -0.106; -2.718; 996.454; 44.640; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333868; -0.010; 0.078; 1.170; -5.180; 6.720; -89.250; -0.948; -0.106; -2.724; 996.492; 44.337; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;333958; -0.009; 0.073; 1.193; -4.480; 10.710; -88.305; -0.915; -0.104; -2.739; 996.438; 44.769; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334006; -0.007; 0.085; 1.184; -1.470; 11.025; -87.500; -0.915; -0.104; -2.739; 996.488; 44.453; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334072; -0.004; 0.057; 1.154; 0.910; 9.660; -86.415; -0.869; -0.089; -2.731; 996.545; 43.987; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334160; 0.006; 0.066; 1.053; 4.410; 4.690; -85.715; -0.832; -0.078; -2.735; 996.606; 43.482; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334204; 0.008; 0.068; 0.974; 5.600; 1.995; -82.565; -0.832; -0.078; -2.735; 996.606; 43.361; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334248; -0.008; 0.045; 0.962; 5.845; -1.085; -81.620; -0.801; -0.070; -2.734; 996.577; 43.536; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334358; -0.002; 0.054; 0.915; 8.225; -8.330; -79.835; -0.776; -0.050; -2.727; 996.659; 42.910; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334402; 0.004; 0.047; 0.915; 17.885; -11.410; -79.520; -0.776; -0.050; -2.727; 996.700; 42.641; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334490; -0.007; 0.042; 0.889; 12.040; -15.470; -77.385; -0.766; -0.043; -2.735; 996.686; 42.667; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334534; -0.009; 0.050; 0.858; 13.930; -16.030; -75.180; -0.754; -0.021; -2.736; 996.686; 42.674; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334600; -0.017; 0.043; 0.906; 15.610; -14.805; -74.235; -0.754; -0.021; -2.736; 996.735; 42.266; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334688; -0.703; -0.554; 1.184; 17.850; -9.765; -70.805; -0.748; -0.016; -2.726; 996.757; 42.076; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334776; -0.006; 0.036; 0.968; 18.935; -5.775; -70.245; -0.729; -0.011; -2.722; 996.655; 42.933; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334820; -0.013; 0.050; 0.978; 18.585; -2.520; -69.825; -0.729; -0.011; -2.722; 996.873; 41.208; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334930; -0.018; 0.043; 1.087; 16.450; 3.395; -67.025; -0.719; 0.014; -2.721; 996.785; 41.825; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;334974; 0.000; 0.053; 1.094; 14.210; 5.355; -65.870; -0.719; 0.014; -2.721; 996.917; 40.789; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335040; 0.008; 0.051; 1.117; 9.975; 5.355; -64.715; -0.699; 0.027; -2.728; 996.912; 40.752; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335106; 0.009; 0.055; 1.121; 6.860; 5.495; -64.505; -0.699; 0.027; -2.728; 996.912; 40.761; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335150; 0.004; 0.064; 1.118; 4.865; 4.060; -61.915; -0.691; 0.044; -2.721; 996.928; 40.637; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335216; 0.005; 0.067; 1.079; 3.780; 2.205; -61.670; -0.691; 0.044; -2.721; 996.961; 40.366; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335260; -0.004; 0.049; 1.048; 3.500; 0.735; -60.060; -0.680; 0.072; -2.716; 996.961; 40.349; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335326; 0.002; 0.063; 1.030; 3.780; -1.960; -58.520; -0.680; 0.072; -2.716; 997.070; 39.442; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335392; -0.005; 0.057; 1.000; 4.935; -2.380; -57.435; -0.676; 0.092; -2.717; 997.042; 39.653; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335436; 0.001; 0.057; 0.960; 5.775; -2.975; -56.840; -0.677; 0.115; -2.717; 997.002; 39.916; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335504; 0.006; 0.059; 0.961; 7.560; -2.940; -53.515; -0.677; 0.115; -2.717; 997.002; 39.998; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335570; -0.003; 0.052; 0.949; 8.470; -2.695; -44.905; -0.678; 0.131; -2.716; 996.960; 40.355; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335614; -0.000; 0.052; 0.956; 8.680; -2.835; -51.555; -0.678; 0.131; -2.716; 997.077; 39.428; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335680; 0.711; 0.340; 1.181; 8.960; -2.205; -52.045; -0.685; 0.147; -2.716; 997.075; 39.379; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335724; -0.671; -0.525; 0.695; 9.205; -2.275; -50.050; -0.685; 0.147; -2.716; 997.075; 39.382; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335790; 0.006; 0.051; 0.902; 9.660; -1.610; -50.890; -0.666; 0.163; -2.704; 997.051; 39.576; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335856; 0.018; 0.043; 0.919; 10.955; -2.905; -48.755; -0.684; 0.177; -2.715; 997.054; 39.565; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335900; 0.010; 0.046; 0.946; 12.215; -5.040; -48.545; -0.684; 0.177; -2.715; 997.054; 39.564; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;335966; -0.002; 0.054; 0.986; 13.860; -6.055; -46.375; -0.692; 0.192; -2.710; 997.166; 38.634; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336032; 0.011; 0.040; 0.997; 14.490; -6.685; -45.360; -0.697; 0.196; -2.725; 997.145; 38.784; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336076; 0.013; 0.046; 0.999; 14.770; -7.105; -45.010; -0.697; 0.196; -2.725; 997.280; 37.938; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336142; 0.007; 0.053; 1.018; 14.665; -7.910; -43.190; -0.703; 0.208; -2.724; 997.280; 37.658; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336208; 0.009; 0.050; 1.011; 13.755; -9.170; -41.650; -0.703; 0.208; -2.724; 997.299; 37.497; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336254; 0.012; 0.056; 0.986; 12.320; -8.470; -40.705; -0.709; 0.217; -2.730; 997.242; 37.852; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336320; 0.010; 0.060; 0.994; 9.030; -7.840; -41.195; -0.709; 0.217; -2.730; 997.293; 37.646; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336366; 0.005; 0.052; 0.992; 6.055; -8.470; -39.270; -0.720; 0.215; -2.729; 997.293; 37.547; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336432; 0.006; 0.059; 0.979; 2.275; -10.990; -38.115; -0.732; 0.228; -2.735; 997.350; 37.093; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336520; 0.017; 0.060; 0.972; -0.560; -15.540; -36.505; -0.732; 0.228; -2.735; 997.446; 36.268; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336564; 0.002; 0.055; 0.958; -0.910; -18.200; -35.735; -0.742; 0.245; -2.729; 997.400; 36.546; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336630; 0.020; 0.047; 0.935; -0.700; -21.910; -33.110; -0.765; 0.253; -2.743; 997.400; 36.641; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336676; -0.363; -1.035; 0.907; -0.280; -23.450; -32.235; -0.765; 0.253; -2.743; 997.419; 36.486; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336742; -0.309; 0.828; 0.714; 2.205; -24.815; -29.680; -0.785; 0.262; -2.730; 997.533; 35.578; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336808; 0.008; 0.042; 0.967; 4.270; -24.185; -29.715; -0.785; 0.262; -2.730; 997.577; 35.241; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336852; -0.005; 0.053; 0.965; 5.985; -22.925; -27.510; -0.812; 0.259; -2.751; 997.577; 35.153; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336918; 0.002; 0.042; 0.960; 7.595; -19.390; -18.865; -0.812; 0.259; -2.751; 997.532; 35.497; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;336962; 0.006; 0.053; 0.961; 7.945; -18.830; -25.480; -0.834; 0.270; -2.755; 997.478; 35.867; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337006; 0.005; 0.051; 0.996; 7.665; -17.710; -24.885; -0.834; 0.270; -2.755; 997.478; 35.977; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337072; 0.009; 0.040; 1.006; 7.315; -16.695; -23.870; -0.855; 0.266; -2.755; 997.512; 35.714; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337116; 0.014; 0.056; 0.983; 7.385; -17.570; -23.275; -0.855; 0.266; -2.755; 997.636; 34.906; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337160; 0.005; 0.057; 0.997; 7.840; -17.815; -22.365; -0.863; 0.261; -2.760; 997.636; 34.658; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337226; 0.028; 0.048; 1.003; 8.330; -19.215; -20.930; -0.884; 0.263; -2.765; 997.490; 35.802; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337272; 0.023; 0.054; 1.030; 8.645; -21.560; -22.155; -0.884; 0.263; -2.765; 997.490; 35.874; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337338; 0.018; 0.041; 1.053; 8.470; -23.240; -20.160; -0.901; 0.260; -2.764; 997.644; 34.596; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337382; 0.018; 0.057; 1.046; 8.365; -23.450; -19.215; -0.901; 0.260; -2.764; 997.693; 34.188; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337426; 0.005; 0.061; 1.044; 8.680; -23.660; -18.025; -0.922; 0.250; -2.766; 997.693; 34.163; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337492; 0.006; 0.050; 1.061; 8.400; -21.560; -16.940; -0.922; 0.250; -2.766; 997.748; 33.707; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337536; 0.011; 0.051; 1.015; 8.260; -19.635; -16.870; -0.936; 0.250; -2.766; 997.796; 33.394; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337580; 0.009; 0.050; 0.994; 7.910; -17.605; -16.485; -0.936; 0.250; -2.766; 997.796; 33.297; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337646; 0.013; 0.026; 1.003; 7.000; -13.125; -15.680; -0.953; 0.243; -2.765; 997.829; 33.023; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337690; -0.631; -0.975; 1.103; 6.265; -10.325; -16.170; -0.953; 0.243; -2.765; 997.769; 33.398; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337756; -0.120; 0.024; 0.938; 5.145; -5.075; -14.805; -0.961; 0.239; -2.754; 997.769; 33.522; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337800; -0.005; 0.027; 0.951; 5.355; -2.205; -14.385; -0.961; 0.239; -2.754; 997.926; 32.283; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337844; 0.013; 0.031; 0.944; 5.705; -0.455; -13.720; -0.966; 0.235; -2.767; 997.892; 32.417; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337910; 0.025; 0.035; 0.922; 6.160; 2.520; -12.670; -0.966; 0.235; -2.767; 997.892; 32.482; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337954; 0.031; 0.044; 0.921; 7.385; 3.360; -12.425; -0.965; 0.238; -2.770; 997.979; 31.794; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;337998; 0.043; 0.040; 0.919; 9.275; 1.785; -12.495; -0.965; 0.238; -2.770; 997.979; 31.751; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338064; 0.044; 0.052; 0.935; 11.760; 0.000; -12.530; -0.962; 0.230; -2.765; 997.991; 31.649; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338110; 0.051; 0.048; 0.945; 13.440; -0.735; -12.075; -0.962; 0.230; -2.765; 998.005; 31.536; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
DAT;338176; 0.040; 0.056; 0.996; 14.665; -0.735; -11.935; -0.960; 0.228; -2.770; 998.092; 30.976; -4; 480.251; 85; 4; 0; 0; 1; 0; 0; 0
